,label,message
3573,ham,"Yup, leaving right now, be back soon"
2168,ham,Yes.he have good crickiting mind
797,spam,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa"
610,ham,"It's fine, imma get a drink or somethin. Want me to come find you?"
533,ham,Gudnite....tc...practice going on
3017,ham,"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj"
3640,ham,Wat's da model num of ur phone?
5278,ham,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?
400,ham,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..
5393,ham,Watching ajith film ah?
3189,spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate"
456,ham,Si si. I think ill go make those oreo truffles.
2886,ham,Ü still attending da talks?
2445,ham,"Yes but i dont care! I need you bad, princess!"
1482,ham,"I'm a guy, browsin is compulsory"
207,ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
2970,ham,Ma head dey swell oh. Thanks for making my day
481,ham,"Almost there, see u in a sec"
4765,ham,Hi.:)technical support.providing assistance to us customer through call and email:)
903,ham,"I wonder if your phone battery went dead ? I had to tell you, I love you babe"
4580,ham,No plans yet. What are you doing ?
911,ham,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you
3450,ham,Sorry. || mail? || 
4183,spam,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or £10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+"
971,ham,"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?"
529,spam,You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750
3400,ham,"Yeah we wouldn't leave for an hour at least, how's 4 sound?"
1322,ham,"I wake up long ago already... Dunno, what other thing?"
3424,spam,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out
735,ham,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh
4569,ham,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.
5367,spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
2374,spam,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only
1932,ham,What pa tell me.. I went to bath:-)
5392,ham,Nt joking seriously i told
1097,spam,Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062
2687,ham,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no
2458,ham,K.k..how is your sister kids?
1144,ham,And is there a way you can send shade's stuff to her. And she has been wonderful too.
5180,spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!
643,ham,Probably gonna swing by in a wee bit
33,ham,For fear of fainting with the of all that housework you just did? Quick have a cuppa
4389,ham,"see you then, we're all christmassy here!"
4587,spam,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876"
1573,spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL
4854,ham,I'm fine. Hope you are also
3597,ham,Good morning princess! Happy New Year!
4428,ham,So what did the bank say about the money?
637,ham,"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola"
3713,ham,Wat u doing there?
3680,ham,Stupid.its not possible
3618,ham,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.
5512,ham,I went to project centre
4818,ham,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.
4306,ham,Yo come over carlos will be here soon
1729,ham,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
3499,ham,You said to me before i went back to bed that you can't sleep for anything.
4560,ham,Think + da. You wil do.
518,spam,Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz
3113,ham,Just haven't decided where yet eh ?
1592,ham,That's my honeymoon outfit. :)
1150,ham,Not a drop in the tank
2991,ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical"
3133,ham,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!
3952,ham,Hi dude hw r u da realy mising u today
4793,ham,Gd luck 4 ur exams :-)
699,ham,Mum ask ü to buy food home...
5142,ham,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.
834,ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago"
563,ham,Geeeee ... I love you so much I can barely stand it
2440,ham,Rightio. 11.48 it is then. Well arent we all up bright and early this morning.
2129,ham,Well I'm going to be an aunty!
4914,spam,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins."
991,ham,26th OF JULY
1753,ham,Give one miss from that number please
1317,ham,Why nothing. Ok anyway give me treat
1052,ham,Do u noe wat time e place dat sells 4d closes?
5352,ham,No one interested. May be some business plan.
754,ham,When did you get to the library
993,ham,Up to ü... Ü wan come then come lor... But i din c any stripes skirt...
5160,ham,I will come with karnan car. Please wait till 6pm will directly goto doctor.
1047,ham,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here.."""
957,ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical"
1968,ham,Even i cant close my eyes you are in me our vava playing umma :-D
2100,spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE"
3378,ham,Yup. Wun believe wat? U really neva c e msg i sent shuhui?
3885,spam,A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345
1800,ham,"If we hit it off, you can move in with me :)"
1006,ham,Give me a sec to think think about it
5562,ham,Anything lor. Juz both of us lor.
3447,ham,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... "
5215,ham,3 pa but not selected.
1381,ham,i dnt wnt to tlk wid u
2566,ham,I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.
1243,ham,Nobody can decide where to eat and dad wants Chinese
3111,spam,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412
4866,ham,I'm really sorry I lit your hair on fire
428,ham,Any pain on urination any thing else?
4286,ham,I pocked you up there before
3638,ham,You know what hook up means right?
3689,ham,I'll meet you in the lobby
2109,spam,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk"
146,ham,Whats the staff name who is taking class for us?
2412,ham,"Come to me right now, Ahmad"
3776,ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
875,ham,Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;
3180,ham,Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.
2311,spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ 
4578,spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records"
2813,ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
3587,spam,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end
2712,ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
4416,ham,"Yeah I should be able to, I'll text you when I'm ready to meet up"
2949,ham,Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-)
4447,ham,Merry christmas to u too annie!
3098,ham,"Yo, you at jp and hungry like a mofo?"
943,spam,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS)
936,ham,Then dun wear jeans lor...
2158,ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
4887,ham,Or just do that 6times
108,ham,How would my ip address test that considering my computer isn't a minecraft server
2026,ham,"Yes obviously, but you are the eggs-pert and the potato head… Speak soon! "
5315,ham,My sister going to earn more than me da.
5011,ham,"By the way, 'rencontre' is to meet again. Mountains dont...."
4943,ham,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice..."
1670,ham,"Very hurting n meaningful lines ever: ""I compromised everything for my love, But at d end my love compromised me for everything:-("".. Gud mornin:-)"
1651,ham,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.
5362,ham,"Hey, iouri gave me your number, I'm wylie, ryan's friend"
1714,spam,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
1521,spam,"URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate"
2011,ham,Dunno lei... I thk mum lazy to go out... I neva ask her yet...
804,spam,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX
3130,ham,"Haha better late than ever, any way I could swing by?"
3297,ham,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.
4001,spam,"This is the 2nd time we have tried to contact u. U have won the £400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate"
624,ham,"sorry, no, have got few things to do. may be in pub later."
4744,ham,I am in hospital da. . I will return home in evening
647,ham,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.
2296,ham,HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX
1994,ham,Eh den sat u book e kb liao huh...
5485,ham,So li hai... Me bored now da lecturer repeating last weeks stuff waste time... 
1492,spam,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz"
2117,ham,"It's that time of the week again, ryan"
2398,ham,Neshanth..tel me who r u?
4271,ham,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today
