,label,message
30,ham,"Wait that's still not all that clear, were you not sure about me being sarcastic or that that's why x doesn't want to live with us"
5392,ham,Nt joking seriously i told
3418,ham,But i haf enuff space got like 4 mb...
4341,ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
3235,ham,Yup ü not comin :-(
4929,ham,Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!
744,ham,Ok. There may be a free gym about.
5183,ham,K sure am in my relatives home. Sms me de. Pls:-)
1101,ham,You busy or can I come by at some point and figure out what we're doing tomorrow
4589,ham,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :)
2745,ham,"Tick, tick, tick ... Babe"
5133,ham,That sucks. I'll go over so u can do my hair. You'll do it free right?
1769,ham,How. Its a little difficult but its a simple way to enter this place
2474,ham,Ok lor wat time ü finish?
3706,ham,Ok. Very good. Its all about making that money.
3217,spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only
3522,ham,Hey... are you going to quit soon? Xuhui and i working till end of the month 
1566,ham,"The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him."
4939,ham,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x
816,ham,Where's my boytoy? I miss you ... What happened?
4865,ham,Sorry da..today i wont come to play..i have driving clas..
3192,spam,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub
3397,spam,URGENT! Your Mobile number has been awarded with a £2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only
5397,ham,Dunno lei shd b driving lor cos i go sch 1 hr oni.
1054,ham,Jay's getting really impatient and belligerent
1157,ham,Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee
5050,ham,"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)"
570,ham,WOT U WANNA DO THEN MISSY?
4990,ham,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!
1921,ham,Dont know you bring some food
2004,ham,S....s...india going to draw the series after many years in south african soil..
1618,ham,Did u download the fring app?
4331,ham,i thought we were doing a king of the hill thing there.
3049,ham,Die... Now i have e toot fringe again...
67,spam,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ"
3381,ham,Just finished. Missing you plenty
5433,ham,If I was I wasn't paying attention
2861,ham,I want to be there so i can kiss you and feel you next to me
5049,ham,Yeah so basically any time next week you can get away from your mom &amp; get up before 3
5227,ham,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!
2735,ham,Can you do a mag meeting this avo at some point?
159,spam,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery
3490,ham,I'm also came to room.
930,spam,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text rate box403 w1t1jy
1571,ham,No:-)i got rumour that you going to buy apartment in chennai:-)
292,ham,Haf u found him? I feel so stupid da v cam was working.
2437,ham,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude
1665,ham,Ü v ma fan...
100,ham,Please don't text me anymore. I have nothing else to say.
5269,ham,Anything lar then ü not going home 4 dinner?
1553,ham,U too...
4522,ham,Hi good mornin.. Thanku wish u d same..
4780,ham,O we cant see if we can join denis and mina? Or does denis want alone time
1858,ham,I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.
525,spam,"URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU"
4241,ham,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe"
3984,ham,Nationwide auto centre (or something like that) on Newport road. I liked them there
4761,ham,I'm home. Doc gave me pain meds says everything is fine.
4394,spam,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...
4317,ham,"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later."
3008,ham,Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!
1995,ham,Have you been practising your curtsey?
3314,ham,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it..."
3284,ham,Hey tmr maybe can meet you at yck
1017,spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
4326,ham,Am only searching for good dual sim mobile pa.
442,ham,You were supposed to wake ME up &gt;:(
1205,spam,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
5343,ham,And of course you should make a stink!
4008,ham,I'm reaching home in 5 min.
1062,ham,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.
3108,ham,Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks
1803,ham,Ok lor thanx... Ü in school?
2673,ham,Super msg da:)nalla timing.
5198,spam,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic "
439,ham,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think."
3036,ham,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
1495,ham,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c
372,ham,I will spoil you in bed as well :)
2340,ham,Cheers for the message Zogtorius. Ive been staring at my phone for an age deciding whether to text or not.
4115,ham,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?
3729,ham,The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.
3813,ham,Yep then is fine 7.30 or 8.30 for ice age.
1707,ham,Yes! I am a one woman man! Please tell me your likes and dislikes in bed...
2023,spam,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription"
4368,ham,I like dis sweater fr mango but no more my size already so irritating.
762,ham,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat."
165,spam,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu"
591,spam,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
3552,ham,I love you both too :-)
5043,spam,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.
7,ham,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
4493,ham,Probably a couple hours tops
1880,spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594
175,ham,"Well, i'm gonna finish my bath now. Have a good...fine night."
415,spam,100 dating service cal;l 09064012103 box334sk38ch
3558,ham,I had it already..sabarish asked me to go..
1385,ham,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@"
2887,ham,No probs hon! How u doinat the mo?
3649,ham,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
3695,ham,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx
2773,ham,Still in customer place
4189,ham,Mm umma ask vava also to come tell him can play later together
1505,ham,Oh my God. I'm almost home
310,ham,Where are the garage keys? They aren't on the bookshelf
385,spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX"
4671,ham,"I didnt get ur full msg..sometext is missing, send it again"
3905,spam,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05
1932,ham,What pa tell me.. I went to bath:-)
99,ham,I see a cup of coffee animation
2538,ham,That's y we haf to combine n c how lor...
5320,ham,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*"
5530,ham,Its just the effect of irritation. Just ignore it
880,spam,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08
2141,ham,After the drug she will be able to eat.
2950,ham,at bruce b downs &amp; fletcher now
783,ham,Beerage?
5534,ham,happened here while you were adventuring
1755,ham,How is your schedule next week? I am out of town this weekend.
1349,ham,"Nothing much, chillin at home. Any super bowl plan?"
1972,ham,Enjoy ur life. . Good night
4728,spam,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call"
3291,ham,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?
1123,ham,Ok.ok ok..then..whats ur todays plan
4122,ham,Yunny... I'm goin to be late
3219,ham,Don know:)this week i'm going to tirunelvai da.
3342,ham,Still i have not checked it da. . .
4701,spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk"
5427,ham,Otherwise had part time job na-tuition..
399,ham,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India."
4165,ham,"Its ok, called mom instead have fun"
3711,ham,ARE YOU IN TOWN? THIS IS V. IMPORTANT
3782,ham,"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat."
1326,ham,Yeah jay's sort of a fucking retard
2234,ham,Good Morning plz call me sir
1950,ham,Wait 2 min..stand at bus stop
1734,spam,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else...."
1748,ham,I think u have the wrong number.
609,ham,Neva mind it's ok..
3550,ham,"I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like"
619,ham,I come n pick ü up... Come out immediately aft ur lesson...
2454,ham,How much she payed. Suganya.
876,spam,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary"
47,ham,"Fair enough, anything going on?"
2421,ham,Oic... Then better quickly go bathe n settle down...
1848,spam,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV"
4673,spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114"
4586,spam,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm
1567,ham,I am late. I will be there at
3731,ham,"I guess you could be as good an excuse as any, lol."
